Period,Dependent,Independent,Dickey-Fuller,ADF,Beta,Std,HalfLife,SignalStr,Corr,PeriodQt,PeriodStr
140,CPFE3,MRVE3,-2.8625951170744477,90,0.9426070416955048,0.03604241811651521,7,Short/Long,0.7257042402772009,4,"140,220,240,250"
140,CPFE3,MULT3,-3.558130320136835,99,0.6720613293351828,1.3345599381888278,6,Long/Short,0.6216671621395741,7,"140,160,180,200,220,240,250"
100,CPFE3,PETR3,-3.474521590960246,95,0.7421120837934034,0.4563207689466279,3,Long/Short,0.3353087928902037,7,"100,120,140,160,220,240,250"
100,CPFE3,PETR4,-3.3539040929382695,95,0.7830339184084962,0.5026135086685485,3,Long/Short,0.29608741995698373,7,"100,120,140,160,220,240,250"
120,CPFE3,QUAL3,-2.865652810562506,90,-0.05331397442391267,1.501227980655401,5,Long/Short,0.5462261270161539,6,"120,180,200,220,240,250"
100,CPFE3,RADL3,-3.054657664253684,95,0.181770453608257,1.1582713430358054,4,Long/Short,0.4327807363015408,7,"100,140,160,180,200,220,240"
140,CPFE3,RENT3,-3.016530101684457,95,0.30657101241334117,1.447787394815293,6,Long/Short,0.6310564028905472,7,"140,160,180,200,220,240,250"
240,CPFE3,SANB11,-2.884236807386493,95,0.42742105915881723,1.271363474806563,11,Long/Short,0.6318191552226222,1,240
240,CPFE3,SBSP3,-2.975308838482737,95,0.28340576640183635,0.4426064639999381,10,Short/Long,0.7210899752957031,2,"240,250"
140,CPFE3,SULA11,-2.9922533187454095,95,0.3712701312950408,0.0982844791337013,6,Short/Long,0.6331331414043342,7,"140,160,180,200,220,240,250"
120,CPFE3,TAEE11,-3.0220129240467295,95,1.7044847514703885,1.8935382959878526,5,Long/Short,0.6731213296985799,8,"120,140,160,180,200,220,240,250"
160,CPFE3,TIMP3,-3.073605139850623,95,1.8315680816879507,0.7677218217420538,6,Long/Short,0.5790002170395827,3,"160,180,200"
100,CPFE3,TOTS3,-3.0665661289435473,95,-0.04565599486141331,1.2267370099763273,4,Long/Short,0.04992640650589455,2,"100,120"
120,CPFE3,UGPA3,-2.9111766610288345,95,0.9468465784587199,1.7882123095788265,5,Long/Short,0.7113730942905058,8,"120,140,160,180,200,220,240,250"
160,CPFE3,USIM5,-2.8958775138914614,95,1.235131131237516,2.080449566074922,8,Long/Short,0.6391145397697663,5,"160,200,220,240,250"
100,CPFE3,VALE3,-3.6042028127240546,99,0.32727408595938345,0.4232148135757886,3,Long/Short,0.05518550960038936,3,"100,120,140"
160,CPFE3,VIVT4,-2.979587334104525,95,0.7200002369645482,0.23253057894841922,9,Long/Short,0.5419845718534695,6,"160,180,200,220,240,250"
100,CPFE3,VVAR3,-3.10675756614496,95,0.49863137609019104,0.7084655808405436,4,Long/Short,0.36652273975096816,8,"100,140,160,180,200,220,240,250"
120,CPFE3,WEGE3,-3.164916492106409,95,-0.1103151542725281,1.8144575750155518,4,Long/Short,0.35870208664786873,1,120
120,CRFB3,CSAN3,-2.887045141107969,95,0.14021411648810872,1.8575945283316988,6,Short/Long,0.3974012916091969,4,"120,140,160,180"
160,CRFB3,CSNA3,-3.0818770619580778,95,0.28297630707573984,0.5234263580582804,6,Short/Long,0.47304686917286004,1,160
160,CRFB3,CVCB3,-3.1905923009733526,95,0.09489651329064488,1.001993628603163,6,Short/Long,0.42468183139945365,1,160
140,CRFB3,CYRE3,-3.085303368065719,95,0.10632136111992635,0.8873080128567273,5,Short/Long,0.48381982077199637,3,"140,160,180"
160,CRFB3,ECOR3,-2.942405592677415,95,0.26782130959657213,1.0258718442996635,7,Short/Long,0.4706772047791567,2,"160,180"
160,CRFB3,EGIE3,-3.021937187483971,95,0.19292835723229307,0.8279998234697777,6,Short/Long,0.4873216646561485,4,"160,180,220,240"
140,CRFB3,ELET3,-3.0156468360791573,95,0.10994859354408952,0.7152735011650637,6,Short/Long,0.38992757221377683,3,"140,160,180"
140,CRFB3,ELET6,-3.053325901796148,95,0.12553225542788446,0.7720240718704504,6,Short/Long,0.4039585099609041,3,"140,160,180"
140,CRFB3,EMBR3,-3.0491177866803,95,0.23499315643549482,0.5288726478358282,5,Short/Long,0.4077413175744577,5,"140,160,180,220,240"
160,CRFB3,ENBR3,-2.917565327074593,95,0.3627492162163698,0.618729690510789,7,Short/Long,0.47553799230104304,4,"160,180,240,250"
140,CRFB3,EQTL3,-3.091301075461191,95,0.21842270966639227,0.8808645783512462,5,Short/Long,0.5236454577189574,3,"140,160,180"
160,CRFB3,FLRY3,-2.899014198212156,95,0.2066264739403834,0.44437970524584997,7,Short/Long,0.48449546002913035,1,160
140,CRFB3,GGBR4,-2.9747135127398168,95,0.17575674818253748,0.5609853156994394,6,Short/Long,0.4941193079244599,3,"140,160,180"
160,CRFB3,GNDI3,-2.943294612601581,95,0.07016681943298417,0.8023897824507821,7,Short/Long,0.41535486643024744,2,"160,180"
160,CRFB3,GOAU4,-3.1644126955025675,95,0.43111094362985397,0.6531310423108543,6,Short/Long,0.49218907409072105,2,"160,180"
160,CRFB3,HAPV3,-2.9931972210573075,95,0.1045626760082983,0.8569748023721577,7,Short/Long,0.4752035377805781,1,160
140,CRFB3,HGTX3,-2.8921448556213574,95,0.1747258428738081,0.01931439574311027,6,Short/Long,0.4543212193276823,2,"140,160"
140,CRFB3,HYPE3,-2.8900867001427506,95,0.2058323449206407,0.867808467290459,6,Short/Long,0.543391022038443,3,"140,160,180"
160,CRFB3,IGTA3,-2.9107189826176096,95,0.10454582768410517,0.7777723271761663,7,Short/Long,0.49155129206191417,1,160
140,CRFB3,ITSA4,-3.01609504401435,95,0.479342142680368,0.9150727141538649,6,Short/Long,0.48647021143910735,2,"140,160"
140,CRFB3,ITUB4,-2.9595954033879686,95,0.15880884072344964,0.9360189568911738,6,Short/Long,0.4759144444454602,2,"140,160"
160,CRFB3,JBSS3,-2.904673918962851,95,0.2532617254521803,1.0046733462955972,7,Short/Long,0.4481022231617214,1,160
160,CRFB3,LAME4,-2.9230114310812736,95,0.1438478459621923,1.4370570165950145,7,Short/Long,0.5183993118873524,1,160
160,CRFB3,MGLU3,-2.983546218315231,95,0.07181677620211004,0.7698787910916295,7,Short/Long,0.46468368501901697,1,160
140,CRFB3,MRVE3,-2.8887337267424735,95,0.15871400000580235,0.9878528099165261,6,Short/Long,0.4706706930342594,2,"140,160"
160,CRFB3,MULT3,-2.925477816774195,95,0.17602198727780136,0.7883617566458219,7,Short/Long,0.47540174147822845,2,"160,180"
140,CRFB3,QUAL3,-2.995365081318736,95,0.12340536467361797,0.37829579980460176,6,Short/Long,0.5195219888512065,3,"140,160,180"
140,CRFB3,RENT3,-2.959300572197487,95,0.06651353295782228,0.6455927693595906,6,Short/Long,0.45529299803144613,3,"140,160,180"
140,CRFB3,SANB11,-3.0021855435800684,95,0.13609969479678916,0.735685446383362,6,Short/Long,0.487148177800366,3,"140,160,180"
160,CRFB3,SBSP3,-3.0175860678764743,95,0.06391294122071624,1.4328508889880098,7,Short/Long,0.3709035485865619,1,160
160,CRFB3,SULA11,-3.195817377096283,95,0.09381412027351722,1.23682468644506,6,Short/Long,0.44063147302288247,2,"160,180"
240,CRFB3,TAEE11,-2.862461462225697,90,0.6169342022983466,0.1999308264627138,10,Short/Long,0.43904448457707484,1,240
160,CRFB3,TIMP3,-2.9149775526237653,95,0.5903336333873552,0.8954073487679187,7,Short/Long,0.5585056550930446,5,"160,180,220,240,250"
140,CRFB3,TOTS3,-3.520918495824537,99,0.05578336276750339,0.07570650392498648,4,Short/Long,0.1969136156109973,6,"140,160,180,200,220,240"
160,CRFB3,UGPA3,-2.8972010284590675,95,0.18065819101851116,0.7484635665128733,7,Short/Long,0.5595630542281352,1,160
140,CRFB3,USIM5,-3.0285729784144952,95,0.30481872673054194,0.2666187217357079,6,Short/Long,0.3536715493488231,3,"140,160,180"
160,CRFB3,VALE3,-3.0118713519002416,95,0.11633273489925762,1.1675774295910117,7,Short/Long,0.4407059022784312,1,160
140,CRFB3,VIVT4,-3.1087889544434653,95,0.28578618463439504,1.0441406393664299,5,Short/Long,0.5622457225175275,7,"140,160,180,200,220,240,250"
100,CRFB3,WEGE3,-3.8434362428631363,99,0.2169407526717736,1.7910321984282516,3,Short/Long,0.29539857816844023,5,"100,120,140,160,180"
100,CSAN3,CSNA3,-4.08876403268986,99,-0.7281479713380872,3.1705770536927047,3,Long/Short,0.2072873373018984,9,"100,120,140,160,180,200,220,240,250"
100,CSAN3,CVCB3,-3.831985612374849,99,0.5364854516702717,2.9045996891306296,3,Long/Short,0.46401618125977395,4,"100,120,140,160"
100,CSAN3,CYRE3,-3.6876749562962714,99,0.742749456018531,2.7554664691670694,3,Long/Short,0.6307081391372358,8,"100,120,160,180,200,220,240,250"
100,CSAN3,ECOR3,-3.675304302464817,99,1.3523192176504235,2.9877150389031772,4,Long/Short,0.604073619203629,8,"100,120,160,180,200,220,240,250"
100,CSAN3,EGIE3,-4.19622340769207,99,1.3763636703601745,3.221377952037248,3,Long/Short,0.48065140468751494,9,"100,120,140,160,180,200,220,240,250"
100,CSAN3,ELET3,-4.568001969321921,99,0.809805911885604,3.626859332546143,2,Long/Short,0.416253720397215,7,"100,120,140,160,180,200,220"
100,CSAN3,ELET6,-4.705747974819349,99,0.9524771235906584,3.6583734447717884,2,Long/Short,0.4438357570215686,7,"100,120,140,160,180,200,220"
100,CSAN3,EMBR3,-3.951599957144201,99,0.9266710187413061,3.2826203267450405,3,Long/Short,0.3286457639674409,9,"100,120,140,160,180,200,220,240,250"
100,CSAN3,ENBR3,-4.458998946679418,99,2.0763289636746345,3.8825249330027964,3,Long/Short,0.4997749006022889,9,"100,120,140,160,180,200,220,240,250"
100,CSAN3,ENGI11,-3.920760740587096,99,0.7020251686027641,2.8834197143222506,3,Long/Short,0.46772705631337486,4,"100,120,240,250"
100,CSAN3,EQTL3,-3.842195264962495,99,1.6225551737077248,2.8124474260603485,3,Long/Short,0.4889655184216295,9,"100,120,140,160,180,200,220,240,250"
100,CSAN3,FLRY3,-4.38311722467418,99,0.6446625296006235,3.716450748558526,3,Long/Short,0.2784053056787093,9,"100,120,140,160,180,200,220,240,250"
100,CSAN3,GGBR4,-3.9119845421499386,99,0.6050671254222862,3.2423392486061005,3,Long/Short,0.3353076325780811,9,"100,120,140,160,180,200,220,240,250"
100,CSAN3,GNDI3,-4.029242858719695,99,0.2160298776912779,3.3516633125549005,3,Long/Short,0.302369697936331,8,"100,120,160,180,200,220,240,250"
100,CSAN3,GOAU4,-3.8420320859644237,99,2.4111879521232744,3.1660419295513837,3,Long/Short,0.3559286428717348,9,"100,120,140,160,180,200,220,240,250"
100,CSAN3,GOLL4,-3.878185471202684,99,0.31222193853508,3.0915168205878354,3,Long/Short,0.36256815787875324,9,"100,120,140,160,180,200,220,240,250"
100,CSAN3,HAPV3,-4.56695918853153,99,0.552532723522049,3.7341045502107644,3,Long/Short,0.29516152151559877,2,"100,120"
100,CSAN3,HGTX3,-3.9613794158630102,99,-0.4906266981284908,2.7551362215603046,3,Long/Short,0.47354943172318403,7,"100,120,140,160,220,240,250"
100,CSAN3,HYPE3,-4.263458405721671,99,0.8688507312822479,3.271366508766761,3,Long/Short,0.2777767748089803,6,"100,120,200,220,240,250"
100,CSAN3,IGTA3,-3.914909882202848,99,0.5023074887387633,3.283015066203618,3,Long/Short,0.5259096764026091,9,"100,120,140,160,180,200,220,240,250"
100,CSAN3,IRBR3,-3.9729841396053827,99,0.03493712256549031,3.2129999865588745,3,Long/Short,0.09154985669761931,9,"100,120,140,160,180,200,220,240,250"
100,CSAN3,ITSA4,-3.872750654952268,99,3.5931038846252292,2.861220878361498,3,Long/Short,0.4833525343164735,9,"100,120,140,160,180,200,220,240,250"
100,CSAN3,ITUB4,-3.848235354194699,99,0.8865704380198425,2.923365843948492,3,Long/Short,0.4440735651382038,6,"100,120,160,220,240,250"
100,CSAN3,JBSS3,-4.080597457952153,99,-0.5945382835273336,3.3298878875693707,3,Long/Short,-0.03817622696774184,2,"100,120"
100,CSAN3,KLBN11,-4.844732984797494,99,-1.1511939996432141,3.5080988787344465,2,Long/Short,0.10038691543589771,5,"100,120,220,240,250"
100,CSAN3,LAME4,-3.608553612539534,99,0.7469831467691925,2.540084873562887,3,Long/Short,0.5045700455945318,2,"100,120"
100,CSAN3,LREN3,-4.009342060464076,99,0.20792080521020662,3.3725790275552714,3,Long/Short,0.45714340582432317,9,"100,120,140,160,180,200,220,240,250"
100,CSAN3,MGLU3,-3.936069431046524,99,0.14684742572727327,3.244326700244589,3,Long/Short,0.3368135182657386,5,"100,120,140,160,180"
100,CSAN3,MRFG3,-4.001164535099173,99,-0.8569567600677508,3.061817114351508,3,Long/Short,0.04895190630185234,2,"100,120"
100,CSAN3,MRVE3,-3.72250053290602,99,1.0794286311303827,2.779461539336953,3,Long/Short,0.5003692676601065,7,"100,120,160,200,220,240,250"
100,CSAN3,MULT3,-3.9088834207676673,99,0.7580799331926882,3.210952239139265,3,Long/Short,0.4078553364287303,7,"100,120,140,160,180,200,220"
100,CSAN3,PETR3,-3.7082224005425863,99,1.1063529104821657,2.8563156618548615,4,Long/Short,0.45841185530491785,8,"100,120,140,160,180,220,240,250"
100,CSAN3,PETR4,-3.727839552983165,99,1.2920180610950736,2.854613627846103,3,Long/Short,0.4539000354416641,9,"100,120,140,160,180,200,220,240,250"
100,CSAN3,QUAL3,-4.040960449716664,99,0.27220839351101717,3.402813499694369,3,Long/Short,0.4129857801289338,9,"100,120,140,160,180,200,220,240,250"
100,CSAN3,RADL3,-6.205381077488654,99,0.6287980738037366,4.296967929841953,2,Long/Short,0.48206298451787283,4,"100,120,140,160"
100,CSAN3,RAIL3,-3.7808597181963775,99,0.5133074562533868,3.040903443051069,4,Long/Short,0.3581812495969864,2,"100,120"
100,CSAN3,RENT3,-4.271531817318582,99,0.8001755948216939,3.534422867843215,3,Long/Short,0.5182428864633105,9,"100,120,140,160,180,200,220,240,250"
100,CSAN3,SANB11,-3.712466262076757,99,0.6665637106884603,3.0663392591157894,4,Long/Short,0.4711484579608205,9,"100,120,140,160,180,200,220,240,250"
100,CSAN3,SBSP3,-3.7118086518748075,99,0.29346743713694257,2.584693461399483,3,Long/Short,0.5413689379290575,7,"100,120,180,200,220,240,250"
100,CSAN3,SULA11,-5.1619084828129305,99,0.9979357059990237,2.9783090473732092,2,Long/Short,0.5001372610024248,6,"100,120,200,220,240,250"
100,CSAN3,SUZB3,-4.194703117547406,99,-0.2620337213266004,3.2220714959478776,3,Long/Short,-0.012586195964062767,2,"100,120"
100,CSAN3,TAEE11,-3.926574407052656,99,0.7758468850122284,3.262479135674293,3,Long/Short,0.4273852922177475,6,"100,120,160,180,240,250"
100,CSAN3,TIMP3,-4.077433416963001,99,2.9856950972273313,3.244898158665155,3,Long/Short,0.48952194506006175,5,"100,120,140,160,180"
100,CSAN3,TOTS3,-3.968909119700712,99,-0.018207501340063575,3.198587338141789,3,Long/Short,-0.10312716643084027,2,"100,120"
100,CSAN3,UGPA3,-3.932315558378485,99,0.8811810762678507,3.3218042928912963,3,Long/Short,0.5009142690489977,9,"100,120,140,160,180,200,220,240,250"
100,CSAN3,USIM5,-4.015207026205782,99,-1.3620427480214654,2.9033681749496942,3,Long/Short,0.3499482143349898,9,"100,120,140,160,180,200,220,240,250"
100,CSAN3,VALE3,-3.8293739034248526,99,0.6381137956527279,2.66789229647586,3,Long/Short,0.19532924069564678,4,"100,120,140,160"
100,CSAN3,VIVT4,-3.4833858910929423,95,1.2273560794966174,2.852616458810628,3,Long/Short,0.49008073737468116,9,"100,120,140,160,180,200,220,240,250"
100,CSAN3,VVAR3,-4.266051625125528,99,1.3485872737706914,2.9926764745523107,3,Long/Short,0.3876210564024551,9,"100,120,140,160,180,200,220,240,250"
100,CSAN3,WEGE3,-4.134335601834312,99,0.4496187202964916,3.162062902910965,3,Long/Short,0.29559891626244345,3,"100,120,220"
100,CSNA3,CVCB3,-3.605157786115137,99,0.08722285796019463,1.1210370988572231,3,Short/Long,0.35020389034546945,9,"100,120,140,160,180,200,220,240,250"
100,CSNA3,CYRE3,-3.5135658968450145,99,-0.017838133830681883,0.45644189751334613,3,Short/Long,0.40271946729507613,4,"100,120,140,200"
100,CSNA3,ECOR3,-3.4763284933382974,95,0.10195593885821949,0.7891275375027466,3,Short/Long,0.24881476706362393,5,"100,120,140,160,200"
100,CSNA3,EGIE3,-3.495392983205864,95,0.1101989329392791,0.8150051754241252,3,Short/Long,0.26804783337793503,4,"100,120,140,160"
100,CSNA3,ELET3,-3.502289665067283,99,-0.013364997861111824,0.5432059122095086,3,Short/Long,0.3041062037989152,8,"100,120,160,180,200,220,240,250"
100,CSNA3,ELET6,-3.5182668026573674,99,-0.02128318098910205,0.5193426246785258,3,Short/Long,0.2702683460981151,8,"100,120,160,180,200,220,240,250"
100,CSNA3,EMBR3,-3.261307255726733,95,0.3512602320773881,0.7408629593266001,4,Short/Long,0.6608006402445362,3,"100,120,140"
100,CSNA3,ENBR3,-3.6023802751475293,99,0.34673116846759217,0.30836997686310513,3,Short/Long,0.23409379332893537,3,"100,120,160"
100,CSNA3,ENGI11,-3.4015477362172897,95,0.03967049430713344,0.8059994917438655,3,Short/Long,0.3557513178089787,2,"100,120"
100,CSNA3,EQTL3,-3.561962004494629,99,-0.08208735203173465,0.3230530333802112,3,Short/Long,0.19956472458719637,4,"100,120,140,250"
100,CSNA3,FLRY3,-3.5438468863256714,99,0.18351594791282355,0.0497998307242369,3,Short/Long,0.32524021833975797,3,"100,120,140"
100,CSNA3,GGBR4,-3.37612680846963,95,0.5634107333901994,0.7096547488597057,3,Short/Long,0.6285091447855576,4,"100,120,140,160"
100,CSNA3,GNDI3,-3.5203353110838322,99,0.06064887740364841,0.46694513059517484,3,Short/Long,0.1810357490533192,7,"100,120,160,200,220,240,250"
100,CSNA3,GOAU4,-3.5946272459776325,99,1.3591979610396903,1.187079685953582,3,Short/Long,0.629065874262391,4,"100,120,140,160"
100,CSNA3,GOLL4,-3.405178428498426,95,0.06800587049664691,0.8456487972215763,3,Short/Long,0.41246210136089256,7,"100,120,140,160,180,200,220"
100,CSNA3,HAPV3,-3.467087044482134,95,0.037715341486310644,0.544636461934944,3,Short/Long,0.15623381201046324,8,"100,120,160,180,200,220,240,250"
100,CSNA3,HGTX3,-4.126247734989016,99,0.2663601129460773,0.9591556324029297,2,Long/Short,0.21813114649380044,8,"100,120,140,160,180,200,220,240"
100,CSNA3,HYPE3,-3.5575991032128953,99,0.0782079194038256,0.7816166486799216,3,Short/Long,0.1663747094560261,2,"100,120"
100,CSNA3,IGTA3,-3.670736983768682,99,0.10115255260102557,0.7463687525366951,3,Short/Long,0.2129984999287355,4,"100,120,140,160"
100,CSNA3,IRBR3,-3.942489483600717,99,0.20768673640918403,0.893374457236544,3,Short/Long,0.22188119910207696,7,"100,120,140,160,180,200,220"
100,CSNA3,ITSA4,-3.386535199603954,95,0.1737226825734664,0.8093644615532685,3,Short/Long,0.44385986721429843,7,"100,120,140,160,180,200,220"
100,CSNA3,ITUB4,-3.380769278379442,95,0.05059387082363148,0.7700753616887562,3,Short/Long,0.4783877808668364,7,"100,120,140,180,200,220,240"
100,CSNA3,JBSS3,-3.4140280296024357,95,0.05286189205022786,0.5951455580658224,3,Short/Long,0.23812524547129746,6,"100,120,200,220,240,250"
100,CSNA3,KLBN11,-3.4648093836186025,95,0.02393576425482799,0.5533848199302945,3,Short/Long,0.007816789626242259,2,"100,120"
100,CSNA3,LAME4,-3.534059019196568,99,-0.03776805911327838,0.3258931084551802,3,Short/Long,0.16582980668103822,8,"100,120,160,180,200,220,240,250"
100,CSNA3,LREN3,-3.8209161932737943,99,0.1123693156715731,0.3123131138233829,3,Short/Long,0.24512329114022624,6,"100,120,140,160,180,200"
100,CSNA3,MGLU3,-3.7156639452838065,99,-0.04017658768442922,0.578707522233442,3,Short/Long,0.13033913953611478,9,"100,120,140,160,180,200,220,240,250"
100,CSNA3,MRFG3,-3.453092291051872,95,0.053834471730229996,0.47921019499688633,3,Short/Long,0.12103440417485234,2,"100,120"
100,CSNA3,MRVE3,-3.6032499457418923,99,-0.07226604788214819,0.32382545803673424,3,Short/Long,0.27456858921277494,9,"100,120,140,160,180,200,220,240,250"
100,CSNA3,MULT3,-3.6016173124965,99,0.1507898389272975,0.7631290032814995,3,Short/Long,0.2323774744019967,4,"100,120,140,160"
100,CSNA3,PETR3,-3.3070165487115255,95,0.11376996304915453,0.8966526894878435,3,Short/Long,0.5031627032257681,5,"100,120,180,200,220"
100,CSNA3,PETR4,-3.313363864486251,95,0.12432945763846781,0.8927136822011666,3,Short/Long,0.505879796799151,5,"100,120,180,200,220"
100,CSNA3,QUAL3,-3.4131803467650856,95,0.05098087286888717,0.45472121406463606,3,Short/Long,0.31990495613359027,4,"100,120,140,160"
100,CSNA3,RADL3,-3.6121480823062773,99,-0.032972695735002375,0.4454568341866833,3,Short/Long,0.019177100019083175,2,"100,120"
100,CSNA3,RAIL3,-3.649190388308019,99,0.21113484794668266,1.1152202586103717,3,Short/Long,0.26814732309520073,6,"100,120,200,220,240,250"
100,CSNA3,RENT3,-3.466344369659878,95,0.07814570962666431,0.7642016966886579,3,Short/Long,0.33385972974442585,9,"100,120,140,160,180,200,220,240,250"
100,CSNA3,SANB11,-3.6552349614720563,99,0.181117063227198,1.2540512702178976,3,Short/Long,0.4999029329456105,7,"100,120,140,160,180,200,220"
100,CSNA3,SBSP3,-3.472464487585696,95,-0.003430127598729578,0.5126726928645945,3,Short/Long,0.24992748454083066,7,"100,120,180,200,220,240,250"
100,CSNA3,SULA11,-3.5314229007031535,99,-0.0268656649672753,0.38230517700172756,3,Short/Long,0.13999887699471533,4,"100,120,160,200"
100,CSNA3,SUZB3,-3.4878114223703576,95,0.013055296427580155,0.5264855689694806,3,Short/Long,-0.11384135589190604,2,"100,120"
100,CSNA3,TAEE11,-4.507445357336077,99,0.6973719975650594,0.5478096814504234,2,Short/Long,0.1295633277328376,5,"100,120,140,160,180"
100,CSNA3,TIMP3,-3.4634416118062443,95,0.006508950221699089,0.5788619676358143,3,Short/Long,0.15763852259387054,4,"100,120,140,160"
100,CSNA3,TOTS3,-3.473367778560056,95,0.005401899042366112,0.5369827083781974,3,Short/Long,0.0923986026972156,2,"100,120"
100,CSNA3,UGPA3,-3.4959475501825876,95,0.22724873378266627,0.6561653410024693,3,Short/Long,0.3992952600933409,6,"100,120,140,160,180,200"
100,CSNA3,USIM5,-3.9854973658163417,99,1.0289322936217102,1.290059957747439,3,Long/Short,0.6883383384300882,5,"100,120,140,180,200"
100,CSNA3,VALE3,-3.321054887318575,95,0.0450185366250931,0.848013506868709,3,Short/Long,0.4889352058892199,8,"100,140,160,180,200,220,240,250"
100,CSNA3,VIVT4,-3.465170345117875,95,-0.00011955285934905913,0.5725160706414695,3,Short/Long,0.061582742184161814,6,"100,120,140,160,180,200"
100,CSNA3,VVAR3,-3.4559748345750307,95,0.03547412549935894,0.6809813371266962,3,Short/Long,0.1904231849478756,9,"100,120,140,160,180,200,220,240,250"
100,CSNA3,WEGE3,-3.5856304359834255,99,-0.032688696560057615,0.3607743635183751,3,Short/Long,0.14226301273215708,5,"100,120,220,240,250"
100,CVCB3,CYRE3,-2.9993193759619405,95,0.7898921547967584,0.11759673604848615,5,Long/Short,0.5879908184454498,2,"100,120"
100,CVCB3,ECOR3,-3.334898889282823,95,1.7559927671937148,0.7303508024302836,4,Long/Short,0.3977775044521015,4,"100,120,140,160"
100,CVCB3,EGIE3,-3.5886921803233753,99,1.3939198483705673,0.9907990257137926,3,Long/Short,0.4001338066711984,4,"100,120,140,160"
120,CVCB3,ELET3,-3.3923304971083823,95,0.6380248971531091,1.6407834680992928,5,Long/Short,0.5856556497392847,7,"120,140,160,180,200,220,240"
120,CVCB3,ELET6,-2.9954760875930186,95,0.6719617710042476,1.4354950186033983,5,Long/Short,0.5832245506875826,6,"120,140,160,180,200,220"
100,CVCB3,EMBR3,-2.869964282760719,90,2.390231425111896,2.2151443468512366,4,Long/Short,0.6182397556322862,3,"100,120,140"
100,CVCB3,ENBR3,-4.2472565603872035,99,2.978227462571983,2.9902808429408005,3,Long/Short,0.4246707677246234,4,"100,120,140,160"
100,CVCB3,ENGI11,-3.301052367679817,95,0.763605802223843,0.4514750864467664,4,Long/Short,0.4558980768997023,2,"100,120"
120,CVCB3,EQTL3,-3.3816403949855016,95,1.1213455861868564,1.0152818791970832,6,Long/Short,0.561848267979927,1,120
100,CVCB3,FLRY3,-3.817125787668414,99,1.3672864485530671,3.429782448881972,3,Long/Short,0.36672008189185823,3,"100,120,140"
120,CVCB3,GGBR4,-2.967555919545315,95,1.28388560161371,1.780160515269552,7,Long/Short,0.5892757214955366,3,"120,140,160"
140,CVCB3,GNDI3,-3.096805831449145,95,0.6904097465395053,1.0675545789325351,5,Long/Short,0.70741988459506,2,"140,160"
100,CVCB3,GOAU4,-2.9113329048728254,95,5.02571831653356,1.2812173971211305,5,Long/Short,0.4680108604258635,3,"100,140,160"
100,CVCB3,GOLL4,-3.7572644905585486,99,0.9052966532092286,1.2904739631112363,3,Long/Short,0.6712923331387489,4,"100,120,140,160"
100,CVCB3,HAPV3,-3.7810037700883896,99,0.6875646505186773,2.2729811009523146,3,Long/Short,0.32798789779806936,9,"100,120,140,160,180,200,220,240,250"
140,CVCB3,HGTX3,-3.0930945491386868,95,1.6384627482877168,3.30877719743091,7,Long/Short,0.7228965347346088,4,"140,160,180,200"
100,CVCB3,HYPE3,-3.216509949360934,95,0.990324952332627,1.1946428768450053,4,Long/Short,0.29434526349622603,2,"100,120"
100,CVCB3,IGTA3,-2.9916415688503974,95,0.8951444498703871,1.7122053509120583,4,Long/Short,0.6446428011416594,3,"100,120,140"
100,CVCB3,IRBR3,-2.992515657967226,95,1.3117228443925812,1.5184130484342864,4,Long/Short,0.4580184348173485,4,"100,120,140,160"
100,CVCB3,ITSA4,-2.947597126209759,95,3.9478225903120716,0.15248504511547234,4,Long/Short,0.6134882787432567,6,"100,120,140,160,180,200"
100,CVCB3,ITUB4,-3.6586474820948434,99,1.2554177827494253,0.40863564571734895,3,Long/Short,0.6193704601316055,5,"100,120,140,180,200"
200,CVCB3,JBSS3,-3.0739971017819956,95,2.7671758209664867,0.5589015131986373,8,Short/Long,0.42128170047446534,4,"200,220,240,250"
100,CVCB3,KLBN11,-3.344617093101761,95,-1.2272767710670043,1.560604610894449,4,Long/Short,-0.07661943035667014,2,"100,120"
120,CVCB3,LAME4,-3.08870982614004,95,0.669014490363653,0.2323399563248176,6,Long/Short,0.5807678860208003,7,"120,160,180,200,220,240,250"
100,CVCB3,LREN3,-3.3828132893043,95,0.7093747134808976,2.668686839085826,4,Long/Short,0.5564445088957394,4,"100,120,140,160"
120,CVCB3,MGLU3,-2.936070290244526,95,0.2254241274185727,1.5598544641667818,7,Long/Short,0.5554720567723845,8,"120,140,160,180,200,220,240,250"
160,CVCB3,MRVE3,-3.3572006167180724,95,2.4644880138772214,1.1360309653272436,5,Short/Long,0.7836894118276915,2,"160,180"
120,CVCB3,MULT3,-3.4967281772217382,99,1.112432732821866,1.61248404796633,5,Long/Short,0.6690215005320099,2,"120,140"
120,CVCB3,PETR3,-2.8657072850222014,90,1.0844726989408318,0.6507875807541469,7,Long/Short,0.6320833527001518,7,"120,140,160,180,200,240,250"
120,CVCB3,PETR4,-3.105188036132675,95,1.3200816918171183,0.5984269305133756,6,Long/Short,0.6250970117388002,6,"120,140,160,180,200,240"
120,CVCB3,QUAL3,-3.23554848965827,95,0.7042503772850057,2.4855251656591175,6,Long/Short,0.6326183733520091,3,"120,140,160"
120,CVCB3,RADL3,-2.932117154046672,95,0.19546328122162393,1.4712817647047456,7,Long/Short,0.3506482842727405,1,120
