Date,ABEV3,AZUL4,B3SA3,BBAS3,BBDC3,BBDC4,BBSE3,BEEF3,BPAC11,BRAP4,BRDT3,BRFS3,BRKM5,BRML3,BTOW3,CCRO3,CIEL3,CMIG4,COGN3,CPFE3,CPLE6,CRFB3,CSAN3,CSNA3,CVCB3,CYRE3,ECOR3,EGIE3,ELET3,ELET6,EMBR3,ENBR3,ENEV3,ENGI11,EQTL3,EZTC3,FLRY3,GGBR4,GNDI3,GOAU4,GOLL4,HAPV3,HGTX3,HYPE3,IGTA3,IRBR3,ITSA4,ITUB4,JBSS3,JHSF3,KLBN11,LAME4,LCAM3,LREN3,MGLU3,MRFG3,MRVE3,MULT3,PCAR3,PETR3,PETR4,PRIO3,QUAL3,RADL3,RAIL3,RENT3,SANB11,SBSP3,SULA11,SUZB3,TAEE11,TOTS3,UGPA3,USIM5,VALE3,VIVT3,VVAR3,WEGE3,YDUQ3
2020-04-03,11.335973739624023,14.100000381469727,34.95426559448242,24.857158660888672,17.26613426208496,18.774438858032227,22.585866928100586,8.494732856750488,31.872957229614258,25.81800651550293,13.505794525146484,15.260000228881836,15.619999885559082,8.850000381469727,45.099998474121094,10.830633163452148,3.9218575954437256,7.269046306610107,3.7200000286102295,22.906259536743164,48.47999954223633,20.90768814086914,47.097049713134766,6.236973762512207,9.899999618530273,11.802779197692871,8.25,35.28086471557617,19.42044448852539,22.351539611816406,8.479999542236328,14.407437324523926,32.349998474121094,36.0,15.470733642578125,25.07723617553711,19.03662872314453,9.215600967407227,37.349998474121094,4.117495059967041,9.470000267028809,7.439444541931152,13.099870681762695,27.96452522277832,28.649593353271484,8.222746849060059,7.955087184906006,20.462127685546875,19.93895721435547,2.9556546211242676,16.610000610351562,17.293025970458984,9.350642204284668,30.45522117614746,8.643706321716309,8.619999885559082,11.015884399414062,17.7997989654541,62.3570671081543,14.751688957214355,15.338866233825684,20.829999923706055,21.170150756835938,18.917116165161133,20.639999389648438,23.1922664642334,23.404071807861328,33.0620231628418,32.9256477355957,39.79999923706055,24.597257614135742,43.571380615234375,11.119999885559082,4.042361736297607,38.87493133544922,45.777000427246094,4.099999904632568,32.768333435058594,20.64090919494629
2020-04-06,11.803743362426758,15.600000381469727,36.2802848815918,27.157665252685547,19.015222549438477,20.55316925048828,22.915586471557617,8.737438201904297,34.72386169433594,27.688182830810547,15.504846572875977,17.68000030517578,16.559999465942383,9.140000343322754,53.84000015258789,11.591184616088867,3.990835189819336,7.771934509277344,4.199999809265137,23.5358943939209,53.189998626708984,20.996530532836914,50.044288635253906,6.536348819732666,10.329999923706055,12.20020866394043,9.350000381469727,36.49258804321289,19.3487491607666,22.261953353881836,8.859999656677246,15.492186546325684,32.709999084472656,38.099998474121094,16.37676429748535,27.614696502685547,19.819499969482422,9.581063270568848,43.61000061035156,4.2751030921936035,10.149999618530273,8.474069595336914,13.602574348449707,28.977169036865234,30.399187088012695,9.744770050048828,8.543627738952637,21.967571258544922,20.61336326599121,3.0931270122528076,16.489999771118164,19.335664749145508,10.334920883178711,34.18342590332031,9.29064655303955,9.319999694824219,11.741776466369629,19.3109188079834,64.67649841308594,15.550899505615234,15.768834114074707,25.719999313354492,22.746015548706055,19.315370559692383,20.760000228881836,27.85857582092285,25.6405029296875,35.15137481689453,36.927398681640625,40.02000045776367,25.1541805267334,46.31814193725586,12.430000305175781,4.032454013824463,41.3994026184082,47.82233810424805,4.360000133514404,33.156890869140625,21.799074172973633
2020-04-07,12.35113525390625,15.600000381469727,37.538055419921875,28.43463897705078,20.070539474487305,21.325258255004883,24.22477149963379,8.69860553741455,37.18017578125,28.023853302001953,17.825698852539062,17.530000686645508,16.719999313354492,9.119999885559082,57.5,11.67782974243164,4.0499587059021,7.927370071411133,4.480000019073486,24.227603912353516,54.52000045776367,20.5918025970459,51.40530776977539,6.9355149269104,11.600000381469727,12.754764556884766,9.350000381469727,36.10746383666992,19.976083755493164,22.95176124572754,8.75,15.659830093383789,34.16999816894531,38.20000076293945,16.055269241333008,28.942899703979492,21.19695472717285,10.193461418151855,48.68000030517578,4.531214714050293,10.949999809265137,9.518548011779785,13.592717170715332,29.259538650512695,30.846527099609375,9.763914108276367,8.798662185668945,22.77971649169922,19.40138816833496,3.3680715560913086,16.100000381469727,20.287572860717773,11.043601036071777,36.39674377441406,9.75031566619873,8.9399995803833,12.134149551391602,19.74266815185547,65.18202209472656,15.945690155029297,16.398784637451172,27.5,24.946285247802734,20.010326385498047,19.610000610351562,29.072416305541992,26.837190628051758,37.08595657348633,38.11736297607422,37.189998626708984,25.061357498168945,50.472991943359375,12.869999885559082,4.072084903717041,42.023319244384766,47.51049041748047,4.420000076293945,37.162025451660156,26.009702682495117
2020-04-08,12.251609802246094,16.790000915527344,38.327816009521484,28.980520248413086,18.574630737304688,19.90187644958496,24.73874855041504,8.455899238586426,39.636497497558594,27.966310501098633,18.625320434570312,17.399999618530273,16.510000228881836,9.949999809265137,61.38999938964844,11.937765121459961,4.946664810180664,8.110239028930664,4.599999904632568,24.47591209411621,54.5099983215332,20.58193016052246,52.19841766357422,7.394556045532227,11.75,13.263107299804688,10.130000114440918,36.595909118652344,21.49960708618164,24.14324378967285,9.34000015258789,15.71899700164795,33.599998474121094,40.20000076293945,17.06846809387207,30.290922164916992,21.444698333740234,10.914510726928711,50.22999954223633,4.816878318786621,11.989999771118164,9.851597785949707,13.730714797973633,31.275087356567383,31.810791015625,9.706480979919434,9.141975402832031,23.948413848876953,18.922462463378906,3.6528356075286865,16.239999771118164,21.705522537231445,12.382220268249512,37.134517669677734,10.205119132995605,8.949999809265137,12.663853645324707,19.791728973388672,65.41990661621094,16.850820541381836,17.31871795654297,27.989999771118164,24.985929489135742,20.189538955688477,19.3799991607666,31.738880157470703,27.200119018554688,39.07857894897461,39.105804443359375,37.959999084472656,25.098487854003906,54.032875061035156,13.720000267028809,4.349501609802246,41.76415252685547,47.602210998535156,5.03000020980835,39.842079162597656,26.942127227783203
2020-04-09,12.042606353759766,16.299999237060547,38.03531265258789,28.902538299560547,18.370309829711914,19.892986297607422,25.000585556030273,8.378232955932617,41.18526077270508,27.438825607299805,18.937366485595703,18.040000915527344,16.290000915527344,9.449999809265137,57.72999954223633,12.332481384277344,4.7594404220581055,8.384543418884277,4.579999923706055,24.653270721435547,56.22999954223633,19.74285888671875,50.49469757080078,7.155056476593018,12.949999809265137,13.494171142578125,10.699999809265137,36.88710403442383,22.637767791748047,25.38848114013672,9.630000114440918,15.866918563842773,34.27000045776367,41.970001220703125,17.85759162902832,29.934093475341797,21.355510711669922,10.568801879882812,52.150001525878906,4.649420261383057,11.630000114440918,9.628908157348633,14.24327564239502,30.632450103759766,30.528417587280273,9.668190002441406,9.063504219055176,23.274927139282227,18.570598602294922,3.574280023574829,16.0,21.120494842529297,12.136149406433105,35.98359298706055,10.129724502563477,8.859999656677246,13.105273246765137,19.19316864013672,62.7436408996582,16.234561920166016,16.818754196166992,24.700000762939453,23.836238861083984,20.30304527282715,19.469999313354492,29.997718811035156,27.052988052368164,40.4134407043457,37.71430969238281,35.400001525878906,24.968538284301758,53.29907989501953,14.239999771118164,4.290055274963379,41.54338073730469,47.77065658569336,5.150000095367432,38.158321380615234,26.54952621459961
2020-04-13,12.042606353759766,16.149999618530273,38.3570671081543,29.4776668548584,18.867774963378906,20.40833282470703,25.301212310791016,8.853938102722168,39.70555114746094,28.83905792236328,18.43029022216797,17.81999969482422,16.809999465942383,9.520000457763672,58.29999923706055,12.319697380065918,4.877686977386475,8.667988777160645,4.869999885559082,25.531213760375977,56.5,20.43385887145996,52.48236846923828,7.314723014831543,13.100000381469727,13.198409080505371,10.899999618530273,37.56341552734375,23.659425735473633,26.14995574951172,9.760000228881836,16.162757873535156,34.77000045776367,41.400001525878906,18.01346778869629,29.33937644958496,21.14740753173828,11.092302322387695,51.0,4.885831356048584,11.449999809265137,9.674234390258789,13.858855247497559,30.340341567993164,30.786880493164062,9.945791244506836,9.308728218078613,23.7701416015625,19.31342124938965,3.6331968307495117,16.200000762939453,20.515636444091797,12.15583610534668,35.4524040222168,10.192957878112793,9.390000343322754,13.036608695983887,19.33054542541504,62.9914436340332,16.658239364624023,16.928749084472656,23.459999084472656,23.380327224731445,20.127811431884766,19.860000610351562,29.59973907470703,27.749420166015625,40.04587173461914,39.105804443359375,36.369998931884766,25.061357498168945,55.183143615722656,14.529999732971191,4.468395233154297,42.781620025634766,48.83202362060547,5.429999828338623,39.11477279663086,25.81340217590332
2020-04-14,12.032652854919434,16.350000381469727,38.57157516479492,29.448421478271484,19.327911376953125,20.631357192993164,25.349700927734375,9.009269714355469,39.9127082824707,28.762332916259766,18.63507080078125,18.860000610351562,21.6299991607666,9.710000038146973,59.5,12.73363971710205,4.7594404220581055,9.088589668273926,4.960000038146973,26.160846710205078,58.45000076293945,20.048871994018555,52.874027252197266,7.424493789672852,14.279999732971191,13.337047576904297,10.899999618530273,38.51213073730469,24.645235061645508,27.045808792114258,9.619999885559082,16.734716415405273,36.77000045776367,41.619998931884766,17.964757919311523,28.80413055419922,22.197839736938477,11.418256759643555,56.06999969482422,5.033588886260986,11.460000038146973,10.442811965942383,13.878568649291992,31.158245086669922,31.31374740600586,11.467812538146973,9.41662883758545,24.067264556884766,19.64573860168457,3.6430163383483887,16.489999771118164,20.84285545349121,13.10074234008789,35.47207260131836,10.615612030029297,9.5,13.1347017288208,19.232419967651367,63.71502685546875,16.542692184448242,16.728763580322266,23.690000534057617,25.104862213134766,19.904882431030273,20.09000015258789,30.336000442504883,27.6611385345459,40.58755111694336,42.49337387084961,38.0,25.52545738220215,54.54850769042969,14.100000381469727,4.725996494293213,42.74322509765625,48.05242919921875,6.090000152587891,38.756107330322266,26.667306900024414
2020-04-15,11.853507041931152,16.5,38.92257308959961,28.902538299560547,18.565738677978516,20.035184860229492,25.417583465576172,9.096644401550293,39.43920135498047,27.726543426513672,19.005626678466797,19.049999237060547,21.43000030517578,9.3100004196167,62.79999923706055,12.585803031921387,4.739732265472412,9.189164161682129,5.25,26.267263412475586,57.2400016784668,19.66388702392578,54.58753967285156,7.274806499481201,14.5,13.142953872680664,10.6899995803833,37.892173767089844,23.80281639099121,26.83976173400879,9.279999732971191,16.8629150390625,37.0,41.06999969482422,17.8770751953125,28.645538330078125,22.277118682861328,11.1713228225708,54.7400016784668,4.944934368133545,12.279999732971191,10.25756549835205,14.253132820129395,30.330602645874023,30.637767791748047,11.333799362182617,9.122359275817871,23.175884246826172,20.290821075439453,3.6430163383483887,16.1200008392334,21.34855842590332,12.86451530456543,35.16712951660156,10.850688934326172,9.5,13.183748245239258,18.68292236328125,62.6544303894043,16.003463745117188,16.3787899017334,23.5,24.58948516845703,20.365144729614258,19.950000762939453,29.967870712280273,26.405597686767578,39.65895462036133,41.946372985839844,37.22999954223633,25.451200485229492,55.92685317993164,14.1899995803833,4.656641960144043,41.456993103027344,48.090003967285156,6.320000171661377,37.859432220458984,27.5015811920166
2020-04-16,11.395689010620117,16.0,38.327816009521484,28.073965072631836,18.204193115234375,19.517202377319336,25.01997947692871,9.61118221282959,39.08407211303711,27.544321060180664,18.06948471069336,19.270000457763672,21.600000381469727,9.380000114440918,64.69000244140625,12.083159446716309,4.5525078773498535,9.244026184082031,5.110000133514404,26.400285720825195,56.56999969482422,20.26604461669922,55.517730712890625,7.424493789672852,14.600000381469727,12.98582935333252,10.119999885559082,38.04246520996094,23.17548370361328,26.05141258239746,9.25,16.69527244567871,36.5,41.810001373291016,17.9257869720459,29.190698623657227,22.514951705932617,11.438011169433594,54.93000030517578,5.023737907409668,11.760000228881836,10.239829063415527,14.26298999786377,30.359813690185547,30.319660186767578,11.305082321166992,8.847707748413086,22.59153938293457,20.339691162109375,3.6331968307495117,15.9399995803833,22.18147850036621,12.608602523803711,35.068756103515625,11.2763032913208,9.390000343322754,13.095464706420898,18.44742202758789,64.28001403808594,15.53164005279541,15.71883773803711,22.5,24.797618865966797,20.92104721069336,19.350000381469727,29.41069793701172,25.385469436645508,40.103904724121094,40.6412467956543,36.18000030517578,25.070640563964844,57.59275436401367,14.210000038146973,4.508026123046875,41.044246673583984,46.39934158325195,6.409999847412109,37.86939239501953,27.972700119018555
2020-04-17,11.544977188110352,16.190000534057617,38.54231643676758,28.834300994873047,18.438711166381836,19.898361206054688,25.1363525390625,9.222851753234863,40.248111724853516,28.397890090942383,17.952465057373047,19.049999237060547,21.0,9.59000015258789,61.79999923706055,12.506956100463867,4.463823318481445,9.271459579467773,5.039999961853027,26.240659713745117,56.630001068115234,20.13771629333496,52.38445281982422,7.57418155670166,14.670000076293945,13.263107299804688,10.34000015258789,37.61977005004883,23.256141662597656,26.284334182739258,9.550000190734863,16.567073822021484,35.84000015258789,43.189998626708984,18.51032257080078,29.45831871032715,23.50592613220215,12.149184226989746,55.599998474121094,5.3192524909973145,12.0,10.326539993286133,13.504005432128906,30.53508186340332,31.31374740600586,11.616695404052734,8.965414047241211,22.997610092163086,20.82839012145996,3.613557815551758,15.850000381469727,21.56670379638672,13.199169158935547,37.281768798828125,11.033802032470703,9.380000114440918,13.105273246765137,20.55710220336914,63.4374885559082,16.08049774169922,16.12880516052246,22.010000228881836,25.114774703979492,20.703866958618164,20.239999771118164,31.868221282958984,25.993623733520508,40.79068374633789,41.77363204956055,35.84000015258789,24.857154846191406,58.53478240966797,14.050000190734863,4.587287902832031,42.234493255615234,45.35676574707031,6.480000019073486,38.31773376464844,28.463449478149414
